basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
07049000,0.506502,1.213881,0.620584,0.998701
13152500,0.403575,1.511836,0.408812,1.615461
07221000,0.493052,1.358886,0.602808,1.189763
07105800,0.489664,1.347187,0.633254,1.129524
09424447,0.392872,1.451682,0.633364,1.022994
07105500,0.485190,1.378476,0.599880,1.220952
02EC018,0.505228,1.304871,0.503235,1.394740
03198500,0.538410,1.193486,0.618930,1.081906
06923950,0.512688,1.219495,0.623541,1.015131
08268700,0.462681,1.461568,0.431778,1.570465
06295000,0.513800,1.353358,0.496961,1.387659
03BD002,0.486268,1.365018,0.425589,1.510452
12411000,0.449903,1.486567,0.466777,1.789089
07097000,0.475548,1.440060,0.460231,1.526268
05MF001,0.455332,1.435603,0.491301,1.310336
08193000,0.472787,1.333115,0.651769,1.009792
05432500,0.500780,1.294277,0.580428,1.150767
09134100,0.447331,1.453843,0.411624,1.666931
14357500,0.448907,1.350142,0.595193,1.176182
04232000,0.527539,1.266923,0.556446,1.235111
11289660,0.391497,1.593397,0.573377,1.512647
13310199,0.411011,1.508287,0.427248,1.696869
04265432,0.510637,1.298898,0.489953,1.397712
04CB001,0.477729,1.400971,0.468803,1.415673
08DB001,0.451604,1.484807,0.441870,1.783025
01144500,0.499703,1.315172,0.453256,1.474334
02464000,0.533359,1.188194,0.624009,1.004437
04086600,0.509597,1.301961,0.573236,1.209247
01451000,0.506164,1.283001,0.531697,1.273782
09315000,0.469236,1.433209,0.425895,1.515696
07153000,0.481686,1.273296,0.631850,1.007697
07069000,0.536698,1.200385,0.619399,1.025787
03014500,0.518413,1.274330,0.531180,1.271261
14152000,0.456166,1.451255,0.574448,1.511060
01172010,0.503964,1.313627,0.464529,1.509757
02354500,0.524593,1.206156,0.625571,0.992469
08EE004,0.469897,1.460633,0.425025,1.796999
01442500,0.508931,1.279626,0.546437,1.243513
06799500,0.490385,1.314269,0.624537,1.073205
05568000,0.524849,1.242714,0.615007,1.105911
02232400,0.549126,1.220603,0.642113,0.997771
06469400,0.469943,1.415367,0.602813,1.131855
07143300,0.466387,1.328661,0.639397,1.024879
06799100,0.487554,1.321537,0.621582,1.075935
03328500,0.528899,1.238566,0.614932,1.090650
12331500,0.462393,1.439214,0.442938,1.571885
06048700,0.482415,1.361448,0.556119,1.312881
05408000,0.505016,1.303114,0.577964,1.156452
03234000,0.535957,1.215484,0.612143,1.091318
04156000,0.509432,1.304030,0.562710,1.255851
02082506,0.536887,1.203911,0.630495,1.014910
03164000,0.526160,1.212249,0.598616,1.088710
07FB001,0.490213,1.412283,0.415476,1.615623
08041700,0.518140,1.208547,0.613381,0.970445
01135500,0.497800,1.317011,0.455176,1.452077
12106700,0.480578,1.497456,0.570341,1.605657
02477000,0.527278,1.193804,0.622254,0.989565
03192000,0.534684,1.214185,0.586938,1.165124
02062500,0.534727,1.214924,0.624576,1.050465
07021000,0.520529,1.203396,0.609913,1.021335
13056500,0.436302,1.470422,0.422622,1.656756
03424730,0.533343,1.188353,0.618030,1.019065
04087170,0.511219,1.297350,0.575535,1.199651
03146500,0.531745,1.224955,0.609689,1.096099
06447230,0.486422,1.318790,0.648882,1.058734
03105500,0.538568,1.240345,0.593293,1.149214
09304200,0.406583,1.525729,0.427513,1.695253
06016000,0.457136,1.459117,0.428516,1.612296
12017000,0.512927,1.195710,0.606539,1.013952
09512500,0.422261,1.400825,0.632801,1.028461
02160700,0.525960,1.210794,0.627181,1.008544
02298830,0.527031,1.245342,0.637813,1.000144
02223000,0.544506,1.195093,0.631307,1.016528
06468250,0.474670,1.410915,0.600368,1.138572
06918060,0.506602,1.234594,0.623881,1.005489
07378000,0.533501,1.186769,0.618642,0.983860
04193500,0.531543,1.243700,0.614110,1.111578
05487980,0.506329,1.266779,0.620217,1.072551
06804700,0.484969,1.307771,0.637356,1.049895
06738000,0.446953,1.467375,0.427626,1.736416
02243000,0.533940,1.223179,0.640141,1.002012
04125460,0.502366,1.307283,0.516674,1.328630
14211010,0.481118,1.424243,0.592889,1.472556
06883000,0.482349,1.321196,0.640715,1.055232
01437500,0.492451,1.298967,0.519859,1.346150
03338780,0.523812,1.231012,0.619661,1.062166
01375000,0.513334,1.250429,0.564508,1.180573
02414715,0.551628,1.181604,0.627445,1.013758
02RF001,0.488177,1.366068,0.445338,1.544603
09112500,0.401868,1.521168,0.436175,1.674437
03379500,0.529232,1.211718,0.621989,1.039481
09261000,0.462755,1.446429,0.431975,1.532795
09119000,0.426693,1.499824,0.400109,1.657672
11468000,0.372291,1.370193,0.583702,0.976718
01197500,0.502784,1.304592,0.514936,1.377034
11452500,0.365708,1.396135,0.584311,0.979566
03376300,0.529579,1.199802,0.619864,1.019644
10350340,0.390655,1.591876,0.497399,1.606075
02339500,0.556410,1.179852,0.628542,1.014120
12324200,0.478588,1.410003,0.474587,1.479833
06351200,0.478884,1.368096,0.634339,1.095381
08167000,0.466020,1.309010,0.623172,0.987051
03540500,0.542183,1.175745,0.614608,1.018403
01096500,0.504894,1.298006,0.521758,1.339014
11413000,0.379259,1.681674,0.600624,1.565297
05412400,0.496593,1.309060,0.587444,1.128682
05458300,0.500568,1.316157,0.592397,1.126009
13116500,0.442902,1.475553,0.454551,1.556352
11325500,0.383724,1.464445,0.614567,1.245147
03171000,0.534284,1.214727,0.603519,1.096698
01573560,0.521389,1.258079,0.566323,1.172918
03310300,0.537704,1.196908,0.619345,1.019713
04114000,0.526935,1.255630,0.606007,1.124161
03107500,0.539921,1.239104,0.590844,1.154117
05439500,0.501244,1.282007,0.594732,1.110780
08073700,0.500724,1.234821,0.616382,0.977710
08188800,0.511335,1.262818,0.629380,1.000320
04292500,0.505387,1.303732,0.468194,1.460200
12395500,0.461918,1.460178,0.424238,1.724988
11266500,0.358966,1.701974,0.458361,1.794321
14187500,0.467472,1.363047,0.595201,1.334753
0212433550,0.530303,1.208856,0.633295,1.010351
03459500,0.530886,1.193733,0.595249,1.086568
07EE009,0.495428,1.402445,0.401666,1.676792
07325500,0.477352,1.305945,0.642182,1.016790
07281600,0.535695,1.192632,0.621892,1.004788
08NP001,0.451412,1.459066,0.425613,1.690785
14038530,0.429270,1.512440,0.407540,1.775553
08167500,0.475580,1.295311,0.621344,0.986569
02WB003,0.459918,1.409650,0.430900,1.598973
06102050,0.496292,1.323426,0.613431,1.129872
06756100,0.482423,1.340400,0.643182,1.100892
02145000,0.537845,1.201812,0.629126,1.020869
01671020,0.529541,1.224139,0.621123,1.052443
10CB001,0.471340,1.435108,0.437984,1.540967
13023000,0.382163,1.579839,0.451742,1.686945
03010500,0.509875,1.271818,0.522858,1.311962
01080500,0.489662,1.327256,0.494829,1.474949
05455500,0.508575,1.269743,0.608353,1.117689
05458900,0.498169,1.308054,0.603064,1.108816
02YN002,0.477984,1.398517,0.459149,1.685612
03076500,0.531086,1.243366,0.550696,1.274579
06CD002,0.483927,1.406716,0.497722,1.348664
14044000,0.440106,1.491520,0.414985,1.766214
07BF009,0.477186,1.407659,0.510312,1.304392
04199000,0.528226,1.234520,0.619240,1.079747
01438500,0.506235,1.291972,0.506385,1.362854
14087380,0.458921,1.424000,0.529674,1.414271
05554500,0.517220,1.249862,0.603469,1.115537
06721000,0.497726,1.372501,0.550659,1.326912
06471200,0.465457,1.394097,0.602663,1.121951
08068090,0.510667,1.228623,0.617939,0.982088
05317000,0.488702,1.336760,0.603544,1.092178
05338500,0.488925,1.346814,0.575163,1.171930
04097500,0.524773,1.259234,0.588713,1.147721
04059500,0.503661,1.336401,0.491990,1.369116
05489500,0.519455,1.288525,0.618069,1.125377
09490500,0.464864,1.397244,0.624058,1.221946
02175000,0.552616,1.194620,0.642555,1.020815
01046500,0.483909,1.343540,0.460366,1.471444
06449500,0.492530,1.314249,0.648986,1.063589
01198125,0.502321,1.303540,0.519297,1.369825
02160105,0.534917,1.204112,0.628152,1.013989
07069500,0.519154,1.209640,0.616436,1.015003
08186500,0.470791,1.298290,0.626007,0.994381
08033500,0.528047,1.210148,0.622374,0.998882
07093700,0.432750,1.495760,0.401680,1.703352
10038000,0.432151,1.493814,0.421707,1.610292
02163500,0.540183,1.191065,0.626148,1.008995
11323500,0.383694,1.464143,0.614518,1.245199
01473000,0.512710,1.254354,0.586803,1.137035
03072655,0.543100,1.210243,0.584081,1.179314
11140000,0.326964,1.475284,0.574411,0.958582
05242300,0.495997,1.350463,0.567159,1.180118
07312700,0.465736,1.321198,0.637490,1.007012
07187000,0.510503,1.220029,0.623290,1.009421
04056500,0.506336,1.336005,0.468069,1.435016
07251500,0.498697,1.207344,0.615282,0.998137
02233500,0.545280,1.221706,0.643228,1.005480
04292000,0.498020,1.316663,0.455176,1.467930
01606500,0.528453,1.242871,0.552978,1.241847
05495000,0.511496,1.252383,0.619620,1.076068
06037500,0.405194,1.537358,0.453393,1.719891
06065500,0.479022,1.421980,0.429471,1.597138
08NK002,0.455240,1.445601,0.414537,1.681594
09166500,0.420626,1.510074,0.422421,1.699882
03336000,0.537731,1.226771,0.621164,1.087242
06730500,0.498869,1.338518,0.586443,1.254188
13015000,0.382865,1.579752,0.428403,1.695818
05355200,0.499596,1.314245,0.590455,1.124506
01667500,0.520130,1.221701,0.618660,1.040810
09112200,0.402509,1.519695,0.436118,1.674401
01335754,0.504960,1.305733,0.474372,1.492882
04DC002,0.462101,1.441598,0.460647,1.425896
02374700,0.531274,1.183256,0.619108,0.979003
08086212,0.459174,1.321874,0.634197,1.008567
06934000,0.528036,1.207510,0.621977,1.024921
03371500,0.540504,1.202501,0.623705,1.056014
06091700,0.445447,1.467625,0.434258,1.685140
11152300,0.349146,1.478357,0.599607,0.985274
11238600,0.386967,1.714537,0.468719,1.858594
02044500,0.519201,1.221183,0.628491,1.025673
06731000,0.494975,1.359163,0.567780,1.291726
01606000,0.527263,1.247097,0.548601,1.258726
09169500,0.469225,1.425526,0.458519,1.566936
06331000,0.469088,1.408856,0.621209,1.107943
03524000,0.546968,1.197467,0.624930,1.087342
08044000,0.465624,1.290602,0.634823,1.006153
03465500,0.544649,1.182595,0.609771,1.044080
06809210,0.497922,1.297035,0.614275,1.068104
05430500,0.507443,1.296549,0.577038,1.180360
05054000,0.489488,1.355129,0.580717,1.154725
04071000,0.501850,1.324120,0.545646,1.256347
12413470,0.450573,1.483366,0.461917,1.783908
08049500,0.490431,1.265466,0.632354,1.005461
10159500,0.426081,1.495175,0.405998,1.681361
08210000,0.495942,1.307750,0.655930,1.015873
03460795,0.537494,1.188238,0.597371,1.091277
06354815,0.466310,1.393219,0.635420,1.071581
02475500,0.522450,1.197448,0.620194,0.986867
08FE003,0.473837,1.551071,0.472530,1.915265
03025500,0.523171,1.266716,0.522832,1.303896
08KH010,0.467365,1.437466,0.407574,1.735171
06470500,0.481857,1.390241,0.611218,1.137315
02PG022,0.487347,1.349689,0.450094,1.524568
01447800,0.504502,1.285535,0.523161,1.292438
02056000,0.524082,1.227147,0.616991,1.066622
03300400,0.537448,1.198270,0.624465,1.023982
05NF010,0.456820,1.425487,0.529101,1.252997
02096960,0.535766,1.205714,0.631903,1.019218
01017000,0.493725,1.332135,0.447280,1.494886
10183500,0.443597,1.484490,0.450586,1.623094
06423500,0.507375,1.299381,0.658935,1.077742
04101000,0.528333,1.254935,0.588508,1.148225
03082500,0.533879,1.246974,0.540703,1.279410
09413000,0.421197,1.411767,0.597578,1.155949
06465500,0.513448,1.292299,0.663614,1.063091
06279500,0.483274,1.394912,0.554533,1.269617
13105000,0.441724,1.445880,0.473623,1.497058
07147070,0.477177,1.282957,0.628353,1.004898
07030050,0.541985,1.187607,0.620553,1.009888
02400100,0.543686,1.186755,0.623709,1.011193
03548500,0.538489,1.173127,0.610629,1.035307
02YM001,0.485540,1.384707,0.447120,1.644652
03334500,0.521107,1.229324,0.614158,1.063020
03563000,0.537222,1.175683,0.617343,1.029080
04227500,0.519317,1.271501,0.544237,1.257956
06803486,0.485272,1.303535,0.634831,1.041423
06661585,0.464770,1.456070,0.466539,1.551879
11342000,0.409760,1.535021,0.644116,1.399911
06906800,0.512558,1.230647,0.620245,1.019477
02054530,0.522277,1.229631,0.610225,1.087212
04213500,0.514620,1.278608,0.513149,1.320624
02151500,0.537459,1.191571,0.621608,1.009180
03263000,0.531071,1.224586,0.617120,1.075636
10300000,0.385479,1.614439,0.452583,1.638505
03589500,0.572323,1.163090,0.627306,1.032793
05451500,0.501768,1.301626,0.612834,1.105433
01113895,0.504328,1.266840,0.549944,1.215835
01049500,0.489737,1.315507,0.512223,1.350455
07071500,0.523088,1.211513,0.615507,1.015671
04154000,0.505759,1.304017,0.554295,1.265470
01EG002,0.489266,1.318914,0.488230,1.460300
10261100,0.343135,1.492189,0.600368,1.084626
01576754,0.531994,1.235381,0.582848,1.149621
13046995,0.411033,1.531426,0.454102,1.726033
11377100,0.430337,1.424367,0.569221,1.370890
08HD011,0.487087,1.522665,0.577243,1.602486
05290000,0.479455,1.363121,0.586954,1.153537
14197900,0.487594,1.286459,0.612651,1.184239
09277500,0.407581,1.532154,0.424596,1.729831
07076620,0.520285,1.200425,0.615631,1.011489
07258500,0.503829,1.207976,0.613953,0.992686
07372200,0.535806,1.194510,0.607970,0.992077
02RH045,0.488657,1.359608,0.438348,1.550517
03346500,0.535411,1.211508,0.624531,1.048572
11152050,0.349621,1.422687,0.579771,0.969286
10339419,0.373851,1.697621,0.491756,1.780828
02315550,0.537770,1.211119,0.637605,1.000384
09514100,0.483759,1.338360,0.663410,1.033868
03354000,0.534657,1.214311,0.616827,1.064349
07148400,0.469103,1.322199,0.641413,1.026900
05470500,0.502509,1.293904,0.612577,1.090897
04102500,0.519950,1.262514,0.566760,1.180037
01BE001,0.480725,1.352831,0.443997,1.539353
01170000,0.487567,1.329501,0.472613,1.484428
08JB003,0.481306,1.435557,0.413636,1.700956
07260673,0.512980,1.202448,0.614913,1.002492
02039500,0.527192,1.214663,0.629095,1.029920
02474600,0.531885,1.192669,0.624455,0.993897
13266000,0.426344,1.463628,0.449007,1.659388
10CD004,0.459543,1.432425,0.478832,1.379381
06482610,0.473726,1.354733,0.607232,1.108247
06212500,0.489984,1.326755,0.627924,1.077937
01BQ001,0.486039,1.344979,0.444309,1.546176
03531500,0.544654,1.192520,0.615995,1.073384
05481950,0.499747,1.292556,0.618296,1.084225
03284500,0.555054,1.180789,0.628495,1.053961
040851385,0.514743,1.306071,0.560017,1.230880
03079000,0.517490,1.268689,0.536970,1.275037
02053200,0.524888,1.205822,0.630431,1.001683
07DA008,0.472871,1.412934,0.534007,1.272946
06720500,0.491827,1.387698,0.528719,1.368054
08NB019,0.419957,1.545651,0.463764,1.734876
10310407,0.385606,1.553668,0.501358,1.504768
05399500,0.495892,1.330437,0.580011,1.170633
02303330,0.537279,1.232893,0.646040,1.009369
13296500,0.360057,1.596186,0.413955,1.673949
04063000,0.499421,1.347052,0.502300,1.329971
02236125,0.568949,1.202493,0.646651,1.009982
10016900,0.412700,1.521585,0.424579,1.699858
07328100,0.486759,1.287889,0.642594,1.016295
06902000,0.523775,1.245630,0.628294,1.072112
07342500,0.494886,1.235777,0.624483,0.995478
09504500,0.433303,1.410214,0.610755,1.216460
05057200,0.466029,1.407407,0.605520,1.130551
08073600,0.500724,1.234821,0.616383,0.977710
03167000,0.527078,1.224117,0.616912,1.088099
04CA003,0.477587,1.401741,0.477193,1.404260
04275500,0.505108,1.305919,0.474974,1.449716
01031500,0.478095,1.347929,0.458502,1.501683
01567000,0.523089,1.254595,0.565540,1.213362
02240500,0.547356,1.219386,0.639173,1.002551
05397500,0.499652,1.330953,0.554933,1.212783
03584600,0.549691,1.174548,0.615579,1.010852
05320000,0.496810,1.320873,0.595093,1.105157
03207800,0.536284,1.199993,0.623210,1.087587
05094000,0.474857,1.379159,0.602322,1.101600
06610000,0.541057,1.297659,0.597566,1.207537
02425000,0.541253,1.185968,0.626108,1.002520
03275000,0.527782,1.224252,0.616377,1.069639
07CD004,0.474152,1.406523,0.548573,1.227576
04074950,0.497578,1.328530,0.530605,1.242529
11417500,0.388353,1.555489,0.628367,1.357102
06481500,0.477087,1.354953,0.617236,1.095543
09364500,0.444312,1.465778,0.432185,1.666843
13206000,0.394392,1.544634,0.415376,1.707278
11272500,0.395209,1.404762,0.610897,1.135402
07328500,0.492027,1.280503,0.643806,1.017925
14184100,0.467086,1.550853,0.606681,1.614913
02FE009,0.501218,1.300585,0.473137,1.429371
07030240,0.527955,1.194716,0.621430,1.002865
01129500,0.491204,1.327541,0.454737,1.455906
01536000,0.510945,1.275199,0.531150,1.260402
09034250,0.416789,1.508428,0.416223,1.698375
01568000,0.509834,1.257299,0.587864,1.155167
02447025,0.544935,1.183460,0.622845,1.002328
06884200,0.482387,1.299962,0.644295,1.038633
12352500,0.448082,1.472118,0.428231,1.712137
04136900,0.509122,1.312322,0.514188,1.328193
05517500,0.531241,1.238251,0.606234,1.094304
06867000,0.485128,1.321372,0.645903,1.075680
06225500,0.429432,1.512435,0.427395,1.642994
02294898,0.529718,1.240136,0.644016,1.002666
03209000,0.550703,1.183321,0.635839,1.044998
02323592,0.561168,1.195343,0.637052,1.005704
03AB002,0.487415,1.360586,0.448367,1.496622
04067500,0.507373,1.330452,0.508310,1.309532
02162500,0.533780,1.182310,0.620873,1.006933
02134170,0.539609,1.199454,0.636022,1.015764
11458000,0.358836,1.400832,0.581272,0.970674
08LE024,0.442544,1.484091,0.435132,1.768699
11507500,0.437137,1.547012,0.452567,1.776549
0351706800,0.532231,1.185784,0.606126,1.077974
12344000,0.431943,1.495534,0.442426,1.725928
02294775,0.529619,1.239420,0.643610,1.002651
02PK005,0.498715,1.311429,0.458439,1.472307
08MB006,0.433921,1.499950,0.388328,1.710655
03189100,0.527056,1.225913,0.557076,1.220362
01160350,0.489455,1.330491,0.492095,1.460310
12031000,0.505994,1.218911,0.600364,1.017843
06908000,0.515429,1.241109,0.627258,1.026681
07311900,0.453007,1.342799,0.633332,1.002373
07055608,0.519396,1.215656,0.615783,1.007891
14202000,0.493041,1.239650,0.608639,1.020966
01022500,0.480130,1.332248,0.477852,1.481613
02319800,0.552676,1.198745,0.632772,1.001757
02481880,0.524868,1.193511,0.622020,0.990886
04DB001,0.462333,1.422284,0.465507,1.397043
03216500,0.534338,1.209481,0.618016,1.059792
03473000,0.531119,1.208440,0.609934,1.094847
01471510,0.517037,1.257883,0.562789,1.202957
06307990,0.503846,1.328295,0.628936,1.124095
01188090,0.496473,1.287783,0.531587,1.303188
03341300,0.525661,1.215053,0.616704,1.047708
05570000,0.522539,1.249820,0.610902,1.105075
13148500,0.400188,1.537961,0.407619,1.632292
08183500,0.482600,1.294171,0.622998,0.989661
11424000,0.380092,1.359749,0.586621,0.981321
07047950,0.522703,1.210653,0.620287,1.012501
07067000,0.526155,1.206558,0.615729,1.023855
13213100,0.476469,1.412137,0.414280,1.627198
09242500,0.410229,1.522629,0.438222,1.686775
07AG003,0.486362,1.382150,0.564503,1.262774
06913000,0.496488,1.256285,0.630114,1.014901
14210000,0.462947,1.612803,0.567834,1.730694
04159492,0.524747,1.283821,0.588493,1.187316
02OB037,0.496613,1.317040,0.462092,1.468326
02450000,0.530318,1.187584,0.618428,1.001630
12447383,0.373341,1.617730,0.492095,1.699825
02479130,0.522353,1.196353,0.622012,0.982808
03189600,0.531931,1.217093,0.575369,1.186374
12041200,0.482583,1.516796,0.636173,1.404909
02226500,0.530328,1.213009,0.632252,0.999557
07221500,0.517960,1.320358,0.639809,1.122727
06308400,0.467209,1.367646,0.645922,1.081332
06078200,0.489395,1.404889,0.435597,1.554107
10296500,0.371822,1.662631,0.468522,1.792656
02124742,0.529805,1.208953,0.632767,1.010047
02319394,0.541806,1.204684,0.624041,0.993989
07197000,0.508918,1.208242,0.617345,0.999194
02YL008,0.473406,1.400440,0.436702,1.659443
04198000,0.530221,1.232635,0.621735,1.084369
06359500,0.479752,1.353566,0.648531,1.076775
07099400,0.488340,1.414266,0.485126,1.466031
02192500,0.524816,1.210914,0.631867,0.997252
13316500,0.415337,1.512031,0.443646,1.736927
02EA005,0.487707,1.327099,0.447289,1.460065
13342500,0.456216,1.476593,0.452755,1.772390
12301300,0.445946,1.462390,0.441025,1.646752
03532000,0.547432,1.188520,0.619682,1.056500
12302055,0.444418,1.474398,0.435049,1.712705
09486055,0.434019,1.420012,0.669105,1.026424
13335700,0.419964,1.527222,0.466656,1.763527
02VB004,0.451578,1.422094,0.441326,1.597979
03184000,0.526589,1.237553,0.574795,1.199488
03253500,0.553256,1.195712,0.622431,1.060440
07FB009,0.486293,1.411136,0.442757,1.569800
10136500,0.444238,1.462148,0.417090,1.633072
05594000,0.515507,1.226725,0.625457,1.035725
05587900,0.521011,1.220738,0.622092,1.033722
02203000,0.540317,1.204714,0.632994,1.008055
13052200,0.423581,1.503167,0.434510,1.697373
05430175,0.498135,1.302765,0.577369,1.157017
05506800,0.511570,1.236435,0.623424,1.032830
02465000,0.551164,1.177159,0.624814,1.007623
06127500,0.500439,1.307487,0.639428,1.119890
02075045,0.536645,1.205091,0.628096,1.040022
01551500,0.515245,1.275997,0.526177,1.309019
10130500,0.433596,1.476346,0.410353,1.677205
02013100,0.529197,1.228398,0.594817,1.157496
07196500,0.514779,1.211459,0.621921,1.004973
04191500,0.531170,1.237808,0.619656,1.085646
01014000,0.482954,1.354590,0.449863,1.498658
11012000,0.351963,1.453636,0.591918,0.980814
03053500,0.536208,1.210907,0.598646,1.141715
08HF005,0.504071,1.431765,0.607089,1.418090
04146063,0.508602,1.288794,0.584364,1.178272
03176500,0.537185,1.213867,0.606592,1.101034
07JA003,0.465303,1.423657,0.529513,1.279088
07DA001,0.494955,1.388657,0.473827,1.400846
02NE011,0.492920,1.349997,0.453689,1.485732
13345000,0.454956,1.404317,0.510561,1.542278
04201500,0.536260,1.222872,0.617982,1.081933
03097550,0.538799,1.236152,0.598361,1.131060
03331500,0.525503,1.243332,0.604122,1.099921
03070500,0.540785,1.221094,0.565209,1.208724
01633000,0.530945,1.229895,0.606892,1.108909
08MG001,0.477582,1.454075,0.526040,1.654785
08CE001,0.454088,1.440622,0.414396,1.669348
05488110,0.516039,1.293644,0.616309,1.126447
02347500,0.544777,1.193312,0.629603,1.008953
04GB004,0.481889,1.385108,0.481487,1.418058
05TF002,0.449029,1.463858,0.448818,1.444222
13078000,0.445153,1.437526,0.505896,1.411776
03401000,0.538242,1.190778,0.608936,1.074696
05RD008,0.481268,1.394648,0.480818,1.357099
01BG009,0.466773,1.385460,0.448325,1.594141
14137000,0.461698,1.531163,0.572544,1.624779
06888500,0.487260,1.271835,0.634234,1.019016
06036905,0.399399,1.554083,0.459737,1.728630
01208500,0.499731,1.279754,0.536102,1.283573
08164300,0.483117,1.268375,0.615923,0.981936
01547200,0.515273,1.263721,0.564790,1.210060
08NN022,0.456491,1.461800,0.392061,1.714864
08323000,0.425933,1.520374,0.449826,1.640119
01668000,0.529324,1.218877,0.619967,1.054679
07091200,0.425473,1.504684,0.399537,1.693389
07247015,0.507443,1.200575,0.611762,0.992814
02166501,0.541097,1.196153,0.629335,1.012270
07188838,0.515236,1.212189,0.623709,1.014300
02PA007,0.493453,1.336270,0.458573,1.519516
04136000,0.508565,1.314451,0.512666,1.329695
06453600,0.491042,1.318042,0.633947,1.067681
02231600,0.551833,1.219038,0.644144,1.004616
06235500,0.441227,1.473368,0.493455,1.426454
03281000,0.543437,1.182361,0.617829,1.056470
11376550,0.410621,1.419489,0.579623,1.278358
08ND012,0.430724,1.511780,0.456788,1.740678
08NJ013,0.442731,1.476085,0.423007,1.751087
03168000,0.533319,1.212943,0.602226,1.092491
02167000,0.541928,1.196416,0.630393,1.014304
05471500,0.508751,1.283765,0.620112,1.099216
08EE013,0.470713,1.453909,0.416523,1.706664
04096405,0.514989,1.267211,0.587537,1.143960
06817700,0.506313,1.276464,0.623648,1.071327
04065722,0.503834,1.335434,0.504948,1.311624
08KE009,0.486561,1.421683,0.400922,1.702711
06884000,0.492703,1.303326,0.640347,1.055647
14211720,0.493135,1.274530,0.610226,1.158059
13292000,0.431590,1.486168,0.434042,1.721689
08034500,0.503306,1.227216,0.623306,0.994028
02312600,0.545221,1.227820,0.647265,1.010619
08FF002,0.491795,1.512490,0.495384,1.889343
03226800,0.535520,1.221792,0.622017,1.081941
02398300,0.524615,1.188754,0.619077,1.006478
03320000,0.553566,1.184608,0.623218,1.027046
13047600,0.420957,1.500796,0.441731,1.710733
04116000,0.530458,1.262370,0.598780,1.155697
02049500,0.540674,1.201160,0.619646,1.012797
06653500,0.474718,1.383650,0.565088,1.244340
08066250,0.537357,1.217678,0.638174,1.014667
07369680,0.520934,1.207336,0.613610,1.001729
09188500,0.378159,1.589936,0.422330,1.696117
01AM001,0.485753,1.324333,0.472353,1.471391
01350000,0.483863,1.317922,0.504748,1.406568
08LE031,0.465371,1.451486,0.416905,1.761943
08330000,0.487743,1.411157,0.461824,1.514323
06921350,0.509957,1.222376,0.621862,1.012834
05MD005,0.459221,1.427588,0.498343,1.306164
05497000,0.511186,1.251711,0.628120,1.059577
13329770,0.402244,1.564128,0.454743,1.781004
05529000,0.510969,1.276709,0.590944,1.148947
02418500,0.551362,1.181288,0.627992,1.011558
13285500,0.444559,1.464779,0.419926,1.666017
08053000,0.491553,1.256429,0.627545,1.001957
10155000,0.415304,1.505411,0.421720,1.698099
03353000,0.531124,1.220263,0.617248,1.067868
11528700,0.404497,1.515487,0.608488,1.399455
01AP004,0.482939,1.321667,0.462827,1.510217
03366500,0.533268,1.203456,0.620061,1.034698
07159750,0.478270,1.279822,0.634982,1.010768
12342500,0.419536,1.509337,0.438757,1.720015
08181500,0.477503,1.298288,0.623228,0.989105
12329500,0.454539,1.465873,0.447041,1.609477
14169000,0.467988,1.269223,0.601154,1.019318
08085500,0.470636,1.324636,0.644862,1.013977
03109500,0.534102,1.227938,0.608135,1.101080
03065000,0.521913,1.259559,0.542695,1.289832
05592000,0.530417,1.224145,0.623835,1.055376
06472000,0.487365,1.376043,0.610630,1.141280
06126500,0.500233,1.310136,0.636116,1.125186
05470000,0.495749,1.305393,0.612835,1.093439
09470000,0.475301,1.348091,0.659469,1.043699
05TE002,0.457428,1.450240,0.478749,1.399362
13141000,0.373764,1.583434,0.432215,1.668467
03086000,0.546495,1.238190,0.548279,1.257246
07057500,0.515983,1.218402,0.616432,1.018896
01417500,0.495875,1.297201,0.509396,1.361500
09304115,0.399311,1.535051,0.437808,1.691436
03427500,0.530366,1.189898,0.619924,1.012888
05451210,0.492855,1.305992,0.618019,1.072618
03245500,0.536910,1.208746,0.622181,1.071564
04155000,0.503048,1.302370,0.565651,1.225291
05584500,0.511572,1.254013,0.616127,1.069979
05471000,0.500471,1.298756,0.613218,1.095879
02231000,0.525865,1.220609,0.634445,0.994888
07GJ001,0.498291,1.379647,0.449182,1.484793
12465000,0.462651,1.377619,0.524433,1.401965
08EF001,0.473616,1.441375,0.409416,1.745979
05482300,0.490024,1.318766,0.609114,1.092314
02071000,0.535645,1.202868,0.628439,1.037196
02363000,0.519810,1.199913,0.618705,0.985863
13057000,0.424577,1.501122,0.419105,1.708461
02073000,0.524074,1.213266,0.616486,1.043694
04114498,0.517182,1.267921,0.608318,1.119984
13055000,0.431345,1.475218,0.421623,1.643093
11113000,0.325056,1.493291,0.590527,1.004315
03287500,0.556792,1.181492,0.629663,1.052922
04DA001,0.475273,1.397079,0.474456,1.411899
10251258,0.363810,1.540503,0.617964,1.163392
05OF020,0.471410,1.395901,0.524393,1.297349
03352500,0.523375,1.219944,0.618043,1.055560
04105000,0.521678,1.268221,0.588583,1.157117
06076690,0.483604,1.371883,0.557827,1.285491
10251250,0.363575,1.550815,0.598872,1.283281
03467000,0.554863,1.183434,0.641609,1.031160
09304500,0.414462,1.513410,0.421222,1.700285
